"id","model","status","date","link"
"17664","T-72B3","Destroyed","04 Jul 2023","/view/17664/83271/"
"17840","T-72B","Abandoned","03 Jul 2023","/view/17840/84778/"
"17678","Unknown tank","Destroyed","03 Jul 2023","/view/17678/83999/"
"17657","T-72B","Abandoned","03 Jul 2023","/view/17657/83189/"
"17842","Unknown tank","Destroyed","02 Jul 2023","/view/17842/84780/"
"22586","T-72A","Destroyed","01 Jul 2023","/view/22586/118242/"
"17646","Unknown tank","Destroyed","01 Jul 2023","/view/17646/83100/"
"17620","T-72B3 Obr. 2022","Destroyed","01 Jul 2023","/view/17620/82841/"
"18710","T-80BV","Destroyed","30 Jun 2023","/view/18710/89992/"
"18613","T-80BVM","Destroyed","30 Jun 2023","/view/18613/89728/"
"18250","T-80BVM","Destroyed","30 Jun 2023","/view/18250/87151/"
"18249","T-80BV","Destroyed","30 Jun 2023","/view/18249/87150/"
"18240","T-80BVM","Destroyed","30 Jun 2023","/view/18240/87141/"
"17315","T-62MV","Destroyed","30 Jun 2023","/view/17315/82679/"
"17577","T-80BV","Destroyed","29 Jun 2023","/view/17577/82543/"
"17575","T-72B","Destroyed","29 Jun 2023","/view/17575/82507/"
"17528","Unknown tank","Destroyed","29 Jun 2023","/view/17528/82579/"
"17513","T-80BV","Destroyed","29 Jun 2023","/view/17513/82656/"
"17512","T-80BV","Destroyed","29 Jun 2023","/view/17512/82656/"
"17510","Unknown tank","Destroyed","29 Jun 2023","/view/17510/82627/"
"17509","T-80BV","Damaged","29 Jun 2023","/view/17509/82475/"
"17506","T-72B3 Obr. 2016","Destroyed","29 Jun 2023","/view/17506/82792/"
"16946","T-80BV","Destroyed","29 Jun 2023","/view/16946/89617/"
"21929","T-62MV","Destroyed","28 Jun 2023","/view/21929/112837/"
"17662","T-80BV","Destroyed","28 Jun 2023","/view/17662/98618/"
"17521","T-90M 'Proryv'","Damaged","28 Jun 2023","/view/17521/82673/"
"17595","T-80BV Obr. 2022","Destroyed","27 Jun 2023","/view/17595/90357/"
"17474","Unknown tank","Destroyed","27 Jun 2023","/view/17474/82153/"
"17040","T-80BV Obr. 2022","Destroyed","27 Jun 2023","/view/17040/90354/"
"145","T-72B","Destroyed","26 Jun 2023","/view/145/82298/"
"18015","T-72B3 Obr. 2016","Destroyed","24 Jun 2023","/view/18015/85555/"
"21542","T-80BV","Destroyed","23 Jun 2023","/view/21542/110054/"
"17347","Unknown tank","Destroyed","23 Jun 2023","/view/17347/81028/"
"17399","T-72B3","Abandoned","22 Jun 2023","/view/17399/80782/"
"18997","Unknown T-80 Obr. 2022 variant","Destroyed","21 Jun 2023","/view/18997/92700/"
"17386","T-80BV","Destroyed","21 Jun 2023","/view/17386/80592/"
"17385","T-80BV","Destroyed","21 Jun 2023","/view/17385/80572/"
"17241","T-80BV","Destroyed","21 Jun 2023","/view/17241/80591/"
"12637","T-72B","Captured","21 Jun 2023","/view/12637/98554/"
"17245","T-80BV","Destroyed","20 Jun 2023","/view/17245/111072/"
"17242","T-80BVM","Destroyed","20 Jun 2023","/view/17242/80337/"
"17299","T-80BV","Destroyed","18 Jun 2023","/view/17299/79930/"
"17295","T-80BV","Destroyed","18 Jun 2023","/view/17295/79876/"
"17184","T-54 or 55","Destroyed","18 Jun 2023","/view/17184/80108/"
"17181","T-72B","Destroyed","18 Jun 2023","/view/17181/80158/"
"17294","Unknown tank","Destroyed","17 Jun 2023","/view/17294/79780/"
"17293","T-80BV","Damaged","17 Jun 2023","/view/17293/79771/"
"17292","T-80BV","Destroyed","17 Jun 2023","/view/17292/79768/"
"17187","T-72B","Destroyed","17 Jun 2023","/view/17187/93354/"
"18576","T-64BV","Destroyed","15 Jun 2023","/view/18576/90043/"
"17666","T-80BV","Destroyed","15 Jun 2023","/view/17666/83484/"
"17104","T-80BV","Damaged","15 Jun 2023","/view/17104/79665/"
"17208","T-80BVM","Damaged","13 Jun 2023","/view/17208/79044/"
"17103","T-80BV","Destroyed","13 Jun 2023","/view/17103/88993/"
"17102","T-80BV","Destroyed","13 Jun 2023","/view/17102/88923/"
"17048","Unknown tank","Abandoned","13 Jun 2023","/view/17048/79296/"
"17047","Unknown tank","Damaged","13 Jun 2023","/view/17047/79299/"
"17041","T-80BV","Destroyed","13 Jun 2023","/view/17041/78753/"
"17039","T-80BV","Destroyed","13 Jun 2023","/view/17039/78789/"
"17038","T-72B3","Destroyed","13 Jun 2023","/view/17038/88992/"
"17037","T-80BV","Destroyed","13 Jun 2023","/view/17037/86225/"
"17036","T-80BV","Destroyed","13 Jun 2023","/view/17036/88992/"
"17101","T-80BV","Destroyed","12 Jun 2023","/view/17101/109610/"
"17035","T-72B3 Obr. 2016","Destroyed","12 Jun 2023","/view/17035/78690/"
"17014","T-80BVM","Destroyed","12 Jun 2023","/view/17014/79269/"
"17012","T-80BV","Destroyed","12 Jun 2023","/view/17012/102828/"
"19724","T-80BV","Destroyed","11 Jun 2023","/view/19724/97927/"
"17034","T-72B3","Damaged","11 Jun 2023","/view/17034/78515/"
"17032","Unknown tank","Destroyed","10 Jun 2023","/view/17032/78990/"
"16948","Unknown tank","Damaged","10 Jun 2023","/view/16948/78986/"
"16944","T-80BV","Damaged","10 Jun 2023","/view/16944/78062/"
"16945","T-80BV","Destroyed","09 Jun 2023","/view/16945/86628/"
"16969","T-72B","Destroyed","08 Jun 2023","/view/16969/78047/"
"16943","T-72B3","Destroyed","08 Jun 2023","/view/16943/77571/"
"16868","T-80BV","Destroyed","08 Jun 2023","/view/16868/77544/"
"16867","T-72B3 Obr. 2016","Destroyed","07 Jun 2023","/view/16867/77698/"
"16809","T-72B3","Destroyed","07 Jun 2023","/view/16809/111060/"
"24138","T-80BV","Abandoned","06 Jun 2023","/view/24138/131458/"
"24137","T-80BV","Destroyed","06 Jun 2023","/view/24137/131558/"
"16853","T-72B","Destroyed","06 Jun 2023","/view/16853/113220/"
"22904","T-72B","Destroyed","05 Jun 2023","/view/22904/120941/"
"16839","Unknown tank","Destroyed","05 Jun 2023","/view/16839/77266/"
"18248","T-80BV","Destroyed","04 Jun 2023","/view/18248/87148/"
"17750","T-80BV","Destroyed","04 Jun 2023","/view/17750/83806/"
"17749","T-80BV","Destroyed","04 Jun 2023","/view/17749/83811/"
"17514","T-80BV","Destroyed","04 Jun 2023","/view/17514/83886/"
"16826","Unknown tank","Destroyed","04 Jun 2023","/view/16826/77158/"
"16900","T-72B3 Obr. 2016","Damaged","03 Jun 2023","/view/16900/79094/"
"16772","T-72 *","Destroyed","03 Jun 2023","/view/16772/77237/"
"16762","T-80BV","Damaged","03 Jun 2023","/view/16762/77155/"
"16767","Unknown tank","Damaged","02 Jun 2023","/view/16767/77222/"
"16729","T-90M 'Proryv'","Destroyed","02 Jun 2023","/view/16729/76746/"
"16775","T-90M 'Proryv'","Destroyed","01 Jun 2023","/view/16775/120983/"
"21874","T-72B3 Obr. 2016","Destroyed","31 May 2023","/view/21874/113242/"
"19826","Unknown tank","Destroyed","31 May 2023","/view/19826/97240/"
"16606","T-80BV","Destroyed","31 May 2023","/view/16606/80786/"
"16718","Unknown tank","Destroyed","30 May 2023","/view/16718/76345/"
"16645","Unknown tank","Abandoned","29 May 2023","/view/16645/76610/"
"16644","Unknown tank","Destroyed","29 May 2023","/view/16644/76610/"
"16612","T-80U","Destroyed","29 May 2023","/view/16612/76365/"
"16605","Unknown tank","Destroyed","29 May 2023","/view/16605/76238/"
"16602","T-72 *","Destroyed","27 May 2023","/view/16602/76210/"
"16586","T-90M 'Proryv'","Damaged","26 May 2023","/view/16586/106229/"
"16585","T-62MV Obr. 2022","Destroyed","26 May 2023","/view/16585/93729/"
"16572","T-64BV","Destroyed","26 May 2023","/view/16572/75865/"
"16571","T-62M","Destroyed","26 May 2023","/view/16571/75861/"
"16570","T-62M","Destroyed","26 May 2023","/view/16570/75860/"
"16550","T-80BVM","Captured","24 May 2023","/view/16550/75568/"
"18412","T-80BV","Destroyed","22 May 2023","/view/18412/88586/"
"16666","T-72B3","Destroyed","22 May 2023","/view/16666/76709/"
"16456","T-80BVM","Destroyed","22 May 2023","/view/16456/75133/"
"18896","T-80BV","Destroyed","21 May 2023","/view/18896/106339/"
"16617","T-72 *","Destroyed","21 May 2023","/view/16617/76391/"
"16463","T-80BV","Destroyed","21 May 2023","/view/16463/74785/"
"16465","T-72B","Destroyed","20 May 2023","/view/16465/75390/"
"16464","T-72AV","Destroyed","20 May 2023","/view/16464/75390/"
"16457","T-72B","Destroyed","20 May 2023","/view/16457/74515/"
"16455","T-72 *","Destroyed","20 May 2023","/view/16455/75120/"
"16566","Unknown tank","Destroyed","19 May 2023","/view/16566/75770/"
"16424","T-72 'Ural'","Abandoned","19 May 2023","/view/16424/74743/"
"23451","T-72B","Abandoned","18 May 2023","/view/23451/125518/"
"17850","T-72B3 Obr. 2016","Captured","18 May 2023","/view/17850/85110/"
"16452","Unknown tank","Destroyed","18 May 2023","/view/16452/75106/"
"19398","T-72B Obr. 2022","Destroyed","15 May 2023","/view/19398/96808/"
"17278","T-80BV","Destroyed","15 May 2023","/view/17278/80867/"
"16342","T-72B","Destroyed","15 May 2023","/view/16342/73768/"
"16320","T-80U","Destroyed","15 May 2023","/view/16320/73882/"
"16319","T-80BV","Destroyed","15 May 2023","/view/16319/73812/"
"16343","T-80BVM Obr. 2022","Destroyed","14 May 2023","/view/16343/129910/"
"16360","Unknown tank","Destroyed","13 May 2023","/view/16360/74273/"
"16184","Unknown tank","Destroyed","10 May 2023","/view/16184/72970/"
"16183","Unknown tank","Destroyed","10 May 2023","/view/16183/72911/"
"16254","T-72B","Abandoned","09 May 2023","/view/16254/72692/"
"16171","T-80BV","Abandoned","07 May 2023","/view/16171/72862/"
"16100","T-72BA","Destroyed","07 May 2023","/view/16100/72179/"
"16173","T-72B Obr. 1989","Damaged","06 May 2023","/view/16173/72871/"
"16123","T-80BV","Destroyed","06 May 2023","/view/16123/71873/"
"16101","T-80BV","Destroyed","06 May 2023","/view/16101/72203/"
"16288","Unknown tank","Abandoned","05 May 2023","/view/16288/73718/"
"16286","T-64BV","Destroyed","05 May 2023","/view/16286/72999/"
"16047","T-72 *","Destroyed","05 May 2023","/view/16047/71709/"
"16102","T-72B3","Destroyed","04 May 2023","/view/16102/106957/"
"16030","T-90M 'Proryv'","Destroyed","04 May 2023","/view/16030/71310/"
"16054","Unknown tank","Abandoned","02 May 2023","/view/16054/71832/"
"16053","Unknown tank","Abandoned","02 May 2023","/view/16053/71832/"
"16029","T-80BV","Destroyed","02 May 2023","/view/16029/70801/"
"16451","T-80BV","Damaged","01 May 2023","/view/16451/75104/"
"16026","T-72B","Damaged","01 May 2023","/view/16026/70622/"
"15972","T-72 *","Destroyed","01 May 2023","/view/15972/70547/"
"19665","T-80BV","Destroyed","30 Apr 2023","/view/19665/96876/"
"18146","T-72B3 Obr. 2016","Destroyed","30 Apr 2023","/view/18146/87283/"
"15980","T-72B3","Destroyed","30 Apr 2023","/view/15980/114493/"
"15959","T-72B3 Obr. 2016","Captured","30 Apr 2023","/view/15959/70746/"
"15933","T-72 *","Destroyed","29 Apr 2023","/view/15933/69999/"
"15913","T-90S","Destroyed","29 Apr 2023","/view/15913/70148/"
"15924","T-72B3","Destroyed","28 Apr 2023","/view/15924/69753/"
"15923","T-72B3","Destroyed","28 Apr 2023","/view/15923/69753/"
"15922","T-72B3","Destroyed","28 Apr 2023","/view/15922/69753/"
"15920","T-72B","Destroyed","28 Apr 2023","/view/15920/71591/"
"15856","T-72B","Destroyed","26 Apr 2023","/view/15856/69613/"
"15854","T-72B3","Destroyed","26 Apr 2023","/view/15854/69613/"
"15853","T-80BV","Destroyed","26 Apr 2023","/view/15853/69613/"
"15855","T-72A","Abandoned","25 Apr 2023","/view/15855/124309/"
"15821","T-80BV","Destroyed","25 Apr 2023","/view/15821/105728/"
"17243","T-90A","Damaged","23 Apr 2023","/view/17243/96236/"
"15820","T-80BV","Destroyed","23 Apr 2023","/view/15820/86727/"
"16746","T-80BV","Destroyed","21 Apr 2023","/view/16746/76820/"
"16745","T-80BV","Destroyed","21 Apr 2023","/view/16745/76816/"
"16744","T-80BV","Destroyed","21 Apr 2023","/view/16744/76810/"
"15742","T-72B","Destroyed","21 Apr 2023","/view/15742/125387/"
"15884","T-72B3","Abandoned","20 Apr 2023","/view/15884/67645/"
"15762","T-72B3 Obr. 2016","Damaged","20 Apr 2023","/view/15762/68336/"
"16008","T-72B3 Obr. 2016","Destroyed","19 Apr 2023","/view/16008/69964/"
"15882","T-72B3","Destroyed","19 Apr 2023","/view/15882/70059/"
"17924","T-80BV","Destroyed","18 Apr 2023","/view/17924/85736/"
"15874","T-72B","Destroyed","18 Apr 2023","/view/15874/67314/"
"20540","T-80BV","Destroyed","16 Apr 2023","/view/20540/103038/"
"15725","T-72B3 Obr. 2022","Destroyed","16 Apr 2023","/view/15725/68036/"
"15611","T-64BV","Destroyed","15 Apr 2023","/view/15611/74154/"
"9717","T-62M","Destroyed","15 Apr 2023","/view/9717/86847/"
"15507","Unknown tank","Destroyed","11 Apr 2023","/view/15507/65786/"
"15506","T-80BV","Destroyed","10 Apr 2023","/view/15506/100312/"
"15505","T-80BV","Destroyed","10 Apr 2023","/view/15505/100311/"
"19641","T-72B3 Obr. 2016","Destroyed","08 Apr 2023","/view/19641/102081/"
"16194","T-80BV","Damaged","08 Apr 2023","/view/16194/73140/"
"15571","T-80BV","Destroyed","08 Apr 2023","/view/15571/66137/"
"15568","T-80BV","Destroyed","07 Apr 2023","/view/15568/65196/"
"15423","T-80BV","Destroyed","07 Apr 2023","/view/15423/65197/"
"15558","T-72B","Destroyed","05 Apr 2023","/view/15558/64809/"
"15453","T-72B","Abandoned","04 Apr 2023","/view/15453/65209/"
"15372","T-72B3","Destroyed","03 Apr 2023","/view/15372/64559/"
"15371","T-72B3","Destroyed","03 Apr 2023","/view/15371/64495/"
"15370","T-90M 'Proryv'","Destroyed","03 Apr 2023","/view/15370/64495/"
"15362","T-72B3 Obr. 2016","Destroyed","02 Apr 2023","/view/15362/114464/"
"15308","Unknown tank","Destroyed","02 Apr 2023","/view/15308/64376/"
"15374","T-72B3 Obr. 2016","Destroyed","01 Apr 2023","/view/15374/64800/"
"21696","T-72B3 Obr. 2016","Destroyed","31 Mar 2023","/view/21696/111339/"
"19551","T-72B3 Obr. 2016","Destroyed","31 Mar 2023","/view/19551/96710/"
"19550","T-72 *","Destroyed","31 Mar 2023","/view/19550/95647/"
"19549","T-72 *","Destroyed","31 Mar 2023","/view/19549/95647/"
"15287","T-72B3 Obr. 2022","Destroyed","31 Mar 2023","/view/15287/63697/"
"15286","T-72B3","Destroyed","30 Mar 2023","/view/15286/63640/"
"15242","T-80BV","Destroyed","28 Mar 2023","/view/15242/63652/"
"15241","T-80U","Destroyed","28 Mar 2023","/view/15241/63645/"
"15165","T-80BV","Destroyed","28 Mar 2023","/view/15165/63293/"
"15127","T-72B","Destroyed","26 Mar 2023","/view/15127/63150/"
"15123","T-80BV","Damaged","26 Mar 2023","/view/15123/62588/"
"15121","T-80BV","Destroyed","25 Mar 2023","/view/15121/93928/"
"15050","T-80BV","Abandoned","25 Mar 2023","/view/15050/62465/"
"15212","T-80BV","Destroyed","24 Mar 2023","/view/15212/62261/"
"15160","T-72B","Destroyed","23 Mar 2023","/view/15160/63201/"
"15128","T-80BV","Destroyed","23 Mar 2023","/view/15128/62999/"
"15070","T-72B3","Destroyed","23 Mar 2023","/view/15070/62561/"
"15066","T-72B3","Destroyed","23 Mar 2023","/view/15066/62089/"
"13918","T-72B Obr. 1989","Destroyed","23 Mar 2023","/view/13918/62602/"
"13917","T-72B Obr. 1989","Destroyed","23 Mar 2023","/view/13917/62602/"
"13915","T-72B","Destroyed","23 Mar 2023","/view/13915/62602/"
"19461","T-80BV","Destroyed","22 Mar 2023","/view/19461/95004/"
"15098","T-72B","Destroyed","22 Mar 2023","/view/15098/61739/"
"15045","T-62M","Destroyed","22 Mar 2023","/view/15045/123003/"
"21473","T-80BV","Destroyed","21 Mar 2023","/view/21473/109263/"
"14943","T-62M","Destroyed","20 Mar 2023","/view/14943/61378/"
"15313","T-80BV","Destroyed","19 Mar 2023","/view/15313/64391/"
"14877","Unknown tank","Destroyed","19 Mar 2023","/view/14877/110210/"
"14872","T-72B Obr. 1989","Destroyed","19 Mar 2023","/view/14872/65075/"
"17852","T-80BV","Destroyed","18 Mar 2023","/view/17852/85105/"
"17851","T-80BV","Destroyed","18 Mar 2023","/view/17851/85108/"
"14946","T-90A Obr. 2004","Destroyed","18 Mar 2023","/view/14946/60926/"
"14873","T-72B3","Destroyed","18 Mar 2023","/view/14873/62372/"
"8833","T-64B1M","Damaged","18 Mar 2023","/view/8833/60883/"
"14997","T-80BV","Destroyed","17 Mar 2023","/view/14997/60850/"
"14881","T-80BVM","Destroyed","17 Mar 2023","/view/14881/60815/"
"14875","T-72 *","Destroyed","17 Mar 2023","/view/14875/60795/"
"16596","T-80BV","Destroyed","16 Mar 2023","/view/16596/122730/"
"15093","T-80BV","Destroyed","16 Mar 2023","/view/15093/133772/"
"14945","T-80BVM","Destroyed","16 Mar 2023","/view/14945/77233/"
"14891","T-80BV","Destroyed","16 Mar 2023","/view/14891/95593/"
"14878","T-80BV","Abandoned","16 Mar 2023","/view/14878/60731/"
"14876","T-80BV","Destroyed","16 Mar 2023","/view/14876/110207/"
"14869","T-62M Obr. 2022","Destroyed","15 Mar 2023","/view/14869/60289/"
"14797","T-72B3 Obr. 2016","Destroyed","15 Mar 2023","/view/14797/99041/"
"14796","T-80BVM","Destroyed","15 Mar 2023","/view/14796/122732/"
"14792","T-72 *","Destroyed","15 Mar 2023","/view/14792/60437/"
"15094","Unknown tank","Destroyed","14 Mar 2023","/view/15094/61643/"
"14794","T-72B","Destroyed","14 Mar 2023","/view/14794/60176/"
"14791","T-72 *","Destroyed","14 Mar 2023","/view/14791/60163/"
"14790","T-72B3 Obr. 2016","Destroyed","14 Mar 2023","/view/14790/60194/"
"14786","T-62M","Destroyed","14 Mar 2023","/view/14786/60180/"
"14789","T-72B3 Obr. 2016","Destroyed","13 Mar 2023","/view/14789/59900/"
"14788","T-72B3 Obr. 2016","Destroyed","13 Mar 2023","/view/14788/59909/"
"21569","T-80BVM","Abandoned","12 Mar 2023","/view/21569/127287/"
"14751","T-80BVM","Destroyed","12 Mar 2023","/view/14751/59558/"
"14703","T-72B","Destroyed","10 Mar 2023","/view/14703/63503/"
"19633","T-80BV","Destroyed","07 Mar 2023","/view/19633/96121/"
"14655","T-80BVM","Destroyed","07 Mar 2023","/view/14655/58880/"
"14652","T-72B","Destroyed","07 Mar 2023","/view/14652/58663/"
"14651","T-72AV","Destroyed","07 Mar 2023","/view/14651/68178/"
"14734","T-80BV","Damaged","06 Mar 2023","/view/14734/58461/"
"14596","T-80BV","Damaged","06 Mar 2023","/view/14596/58493/"
"14595","T-80BV","Destroyed","06 Mar 2023","/view/14595/59457/"
"14582","T-72AV","Destroyed","06 Mar 2023","/view/14582/58534/"
"14729","T-64BV","Destroyed","05 Mar 2023","/view/14729/58431/"
"14727","Unknown tank","Destroyed","05 Mar 2023","/view/14727/58242/"
"14593","T-80BV","Destroyed","05 Mar 2023","/view/14593/58748/"
"14591","T-80BV","Abandoned","05 Mar 2023","/view/14591/58239/"
"14590","T-72B3","Destroyed","05 Mar 2023","/view/14590/58227/"
"14585","T-72B Obr. 2022","Destroyed","05 Mar 2023","/view/14585/58202/"
"14524","T-72B Obr. 1989","Abandoned","05 Mar 2023","/view/14524/58195/"
"15333","T-72B3 Obr. 2016","Destroyed","04 Mar 2023","/view/15333/64510/"
"14588","T-80BV","Destroyed","04 Mar 2023","/view/14588/130483/"
"14587","T-80BV","Destroyed","04 Mar 2023","/view/14587/130474/"
"14586","T-72B3","Destroyed","04 Mar 2023","/view/14586/58121/"
"14584","T-72B Obr. 1989","Destroyed","04 Mar 2023","/view/14584/58046/"
"14583","T-72B Obr. 1989","Destroyed","04 Mar 2023","/view/14583/58043/"
"14568","T-80BV","Destroyed","03 Mar 2023","/view/14568/57919/"
"14567","T-80BV","Destroyed","03 Mar 2023","/view/14567/57916/"
"14510","Unknown tank","Destroyed","03 Mar 2023","/view/14510/57897/"
"14509","Unknown tank","Destroyed","03 Mar 2023","/view/14509/57897/"
"14501","T-80BV","Abandoned","03 Mar 2023","/view/14501/58058/"
"14500","T-80BV","Abandoned","03 Mar 2023","/view/14500/57896/"
"14496","T-72B Obr. 1989","Damaged","03 Mar 2023","/view/14496/58053/"
"14498","T-80BV","Destroyed","02 Mar 2023","/view/14498/57833/"
"20135","T-72B3 Obr. 2016","Destroyed","01 Mar 2023","/view/20135/99978/"
"21820","T-80BV","Destroyed","28 Feb 2023","/view/21820/111777/"
"19760","T-80BV","Destroyed","28 Feb 2023","/view/19760/97146/"
"19759","T-72B3","Abandoned","28 Feb 2023","/view/19759/97165/"
"19756","T-72B","Abandoned","28 Feb 2023","/view/19756/97374/"
"19622","Unknown tank","Destroyed","28 Feb 2023","/view/19622/95834/"
"19568","T-72B3","Destroyed","28 Feb 2023","/view/19568/95783/"
"19516","T-64BV","Destroyed","28 Feb 2023","/view/19516/95648/"
"18587","T-80BV","Destroyed","28 Feb 2023","/view/18587/89061/"
"18453","T-72B Obr. 1989","Destroyed","28 Feb 2023","/view/18453/95566/"
"18400","T-72B","Destroyed","28 Feb 2023","/view/18400/88095/"
"18001","T-80BV","Destroyed","28 Feb 2023","/view/18001/85281/"
"17649","T-80BV","Destroyed","28 Feb 2023","/view/17649/83145/"
"16991","Unknown tank","Destroyed","28 Feb 2023","/view/16991/78501/"
"16748","T-72B Obr. 1989","Destroyed","28 Feb 2023","/view/16748/77054/"
"16341","T-64BV","Destroyed","28 Feb 2023","/view/16341/74203/"
"16132","T-90A Obr. 2006","Destroyed","28 Feb 2023","/view/16132/85753/"
"14549","Unknown tank","Destroyed","28 Feb 2023","/view/14549/57416/"
"14458","T-80BVM","Abandoned","27 Feb 2023","/view/14458/57701/"
"14457","T-80BV","Destroyed","27 Feb 2023","/view/14457/57701/"
"14545","T-80BV","Destroyed","25 Feb 2023","/view/14545/57053/"
"14409","T-72B Obr. 1989","Abandoned","25 Feb 2023","/view/14409/72714/"
"14722","Unknown tank","Destroyed","24 Feb 2023","/view/14722/58108/"
"14399","Unknown tank","Destroyed","23 Feb 2023","/view/14399/56598/"
"14398","T-80BV","Destroyed","23 Feb 2023","/view/14398/56594/"
"14352","T-64BV","Damaged","23 Feb 2023","/view/14352/56937/"
"14351","Unknown tank","Destroyed","23 Feb 2023","/view/14351/56732/"
"14544","T-80BV","Destroyed","22 Feb 2023","/view/14544/57862/"
"14440","Unknown tank","Destroyed","22 Feb 2023","/view/14440/56695/"
"14350","T-80BV","Destroyed","22 Feb 2023","/view/14350/56695/"
"14304","T-72B","Captured","22 Feb 2023","/view/14304/56452/"
"14303","T-62MV","Captured","22 Feb 2023","/view/14303/56489/"
"14523","T-72B Obr. 1989","Abandoned","21 Feb 2023","/view/14523/58197/"
"14313","T-90M 'Proryv'","Destroyed","21 Feb 2023","/view/14313/56433/"
"14312","T-90M 'Proryv'","Destroyed","21 Feb 2023","/view/14312/86913/"
"14305","T-72B Obr. 1989","Abandoned","21 Feb 2023","/view/14305/58080/"
"17836","T-80BV","Abandoned","20 Feb 2023","/view/17836/84713/"
"14311","T-72B3","Destroyed","20 Feb 2023","/view/14311/56164/"
"14381","T-72B","Damaged","19 Feb 2023","/view/14381/56055/"
"14375","T-80BV","Damaged","19 Feb 2023","/view/14375/56046/"
"14374","T-80BV","Damaged","19 Feb 2023","/view/14374/56043/"
"14264","T-90M 'Proryv'","Destroyed","19 Feb 2023","/view/14264/98760/"
"14262","T-80BV","Abandoned","19 Feb 2023","/view/14262/56834/"
"14263","T-80BV","Damaged","18 Feb 2023","/view/14263/56392/"
"14258","T-72B3","Destroyed","18 Feb 2023","/view/14258/55727/"
"14265","T-90M 'Proryv'","Abandoned","17 Feb 2023","/view/14265/55747/"
"14174","Unknown tank","Destroyed","17 Feb 2023","/view/14174/55586/"
"14173","Unknown tank","Destroyed","17 Feb 2023","/view/14173/55586/"
"14167","T-72B","Damaged","17 Feb 2023","/view/14167/55967/"
"14146","T-80BV","Destroyed","17 Feb 2023","/view/14146/55538/"
"14145","T-72B3","Destroyed","17 Feb 2023","/view/14145/55539/"
"14221","Unknown tank","Destroyed","15 Feb 2023","/view/14221/55204/"
"14109","T-80BV","Destroyed","15 Feb 2023","/view/14109/56000/"
"23974","T-72B","Destroyed","14 Feb 2023","/view/23974/129543/"
"14248","T-80BVM","Destroyed","14 Feb 2023","/view/14248/73805/"
"14166","T-62MV","Damaged","14 Feb 2023","/view/14166/55973/"
"14107","T-72B3","Damaged","14 Feb 2023","/view/14107/55224/"
"20514","T-72B","Destroyed","13 Feb 2023","/view/20514/102813/"
"16611","T-72B3 Obr. 2016","Destroyed","13 Feb 2023","/view/16611/76403/"
"14110","T-80BV","Damaged","13 Feb 2023","/view/14110/55274/"
"14106","T-72B","Destroyed","13 Feb 2023","/view/14106/55014/"
"13830","T-72B","Destroyed","13 Feb 2023","/view/13830/110747/"
"13829","T-72B","Destroyed","13 Feb 2023","/view/13829/110747/"
"14078","T-80BV","Destroyed","12 Feb 2023","/view/14078/54956/"
"14205","T-72B3 Obr. 2016","Destroyed","11 Feb 2023","/view/14205/54579/"
"14142","T-80BV","Abandoned","11 Feb 2023","/view/14142/131462/"
"14141","T-80BV","Abandoned","11 Feb 2023","/view/14141/55320/"
"14075","T-72B3","Destroyed","11 Feb 2023","/view/14075/54621/"
"14036","T-64BV","Destroyed","10 Feb 2023","/view/14036/56709/"
"14031","T-80BV","Destroyed","10 Feb 2023","/view/14031/65718/"
"14024","T-72B Obr. 1989","Destroyed","09 Feb 2023","/view/14024/54489/"
"14108","T-80BV","Abandoned","08 Feb 2023","/view/14108/72714/"
"14017","Unknown tank","Destroyed","08 Feb 2023","/view/14017/54098/"
"13951","T-80BV","Abandoned","08 Feb 2023","/view/13951/76195/"
"13948","T-80BV","Abandoned","08 Feb 2023","/view/13948/55587/"
"13943","T-72B Obr. 1989","Destroyed","08 Feb 2023","/view/13943/54197/"
"13940","T-72B","Damaged","08 Feb 2023","/view/13940/54314/"
"13864","T-80BVM","Destroyed","07 Feb 2023","/view/13864/53834/"
"13856","T-80BV","Destroyed","07 Feb 2023","/view/13856/53808/"
"14035","T-80BV","Destroyed","06 Feb 2023","/view/14035/57779/"
"14028","T-72B","Abandoned","06 Feb 2023","/view/14028/122033/"
"14027","T-72 'Ural'","Abandoned","06 Feb 2023","/view/14027/122033/"
"14005","T-80BV","Abandoned","06 Feb 2023","/view/14005/53602/"
"13931","T-72B Obr. 1989","Abandoned","06 Feb 2023","/view/13931/54289/"
"13927","T-72B3","Abandoned","06 Feb 2023","/view/13927/54285/"
"13926","T-72B3","Abandoned","06 Feb 2023","/view/13926/54284/"
"13924","T-90A","Abandoned","06 Feb 2023","/view/13924/54281/"
"13923","T-72B3","Abandoned","06 Feb 2023","/view/13923/54281/"
"13913","T-80BV","Abandoned","06 Feb 2023","/view/13913/84711/"
"13860","T-80BV","Abandoned","06 Feb 2023","/view/13860/54667/"
"13833","T-62M","Abandoned","06 Feb 2023","/view/13833/128844/"
"13832","T-62M","Abandoned","06 Feb 2023","/view/13832/128844/"
"13876","T-64BV","Destroyed","05 Feb 2023","/view/13876/53392/"
"13855","T-72B3","Destroyed","05 Feb 2023","/view/13855/53431/"
"13820","T-72B3","Destroyed","04 Feb 2023","/view/13820/53342/"
"12763","T-80BVM","Destroyed","04 Feb 2023","/view/12763/53430/"
"14076","T-72B3","Captured","03 Feb 2023","/view/14076/63490/"
"15472","T-80BV","Destroyed","02 Feb 2023","/view/15472/96760/"
